date time,SST [degC],Salinity,pCO2 [uatm],DOXY [ml-L],SST [ deg C ] QC Flag,Salinity [ PSU ] QC Flag,pCO2_water_SST_wet [ uatm ] QC Flag,DOXY_1_QC
2024-10-30 12:00:00,19.353,36.799,361.862,4.9055,2.0,2.0,2.0,2.0
2024-10-30 16:00:00,19.567,36.873,421.44,4.8485,2.0,2.0,2.0,2.0
2024-10-30 20:00:00,19.507,36.89,412.092,4.7947500000000005,2.0,2.0,2.0,2.0
2024-10-31 00:00:00,19.473,36.895,406.544,4.7736,2.0,2.0,2.0,2.0
2024-10-31 04:00:00,19.509,36.91,412.162,4.651,2.0,2.0,2.0,2.0
2024-10-31 08:00:00,19.495,36.91,380.557,4.659,2.0,2.0,2.0,2.0
2024-10-31 12:00:00,19.543,36.89,368.396,4.72775,2.0,2.0,2.0,2.0
2024-10-31 16:00:00,,,,4.799,,,,2.0
2024-10-31 20:00:00,19.431,36.856,410.48,4.76925,2.0,2.0,2.0,2.0
2024-11-01 00:00:00,,,,4.7096,,,,2.0
2024-11-01 04:00:00,,,,4.71125,,,,2.0
2024-11-01 08:00:00,19.476,36.902,388.877,4.591,2.0,2.0,2.0,2.0
2024-11-01 12:00:00,19.428,36.841,367.735,4.892250000000001,2.0,2.0,2.0,2.0
2024-11-01 16:00:00,19.361,36.785,392.894,4.77375,2.0,2.0,2.0,2.0
2024-11-01 20:00:00,19.259,36.812,401.309,4.717333333333333,2.0,2.0,2.0,2.0
2024-11-02 00:00:00,,,,4.7787999999999995,,,,2.0
2024-11-02 04:00:00,,,,4.543749999999999,,,,2.0
2024-11-02 08:00:00,19.247,36.866,399.567,4.58825,2.0,2.0,2.0,2.0
2024-11-02 12:00:00,19.381,36.867,380.597,4.736,2.0,2.0,2.0,2.0
2024-11-02 16:00:00,19.275,36.864,399.922,4.754,2.0,2.0,2.0,2.0
2024-11-02 20:00:00,19.155,36.876,409.752,4.722666666666666,2.0,2.0,2.0,2.0
2024-11-03 00:00:00,,,,4.7299999999999995,,,,2.0
2024-11-03 04:00:00,,,,4.784,,,,2.0
2024-11-03 08:00:00,18.761,36.871,367.776,4.805666666666666,2.0,2.0,2.0,2.0
2024-11-03 12:00:00,18.931,36.901,368.799,4.834666666666666,2.0,2.0,2.0,2.0
2024-11-03 16:00:00,18.731,36.867,401.663,4.8406666666666665,2.0,2.0,2.0,2.0
2024-11-03 20:00:00,18.642,36.874,402.213,4.83,2.0,2.0,2.0,2.0
2024-11-04 00:00:00,18.565,36.882,403.283,4.746333333333333,2.0,2.0,2.0,2.0
2024-11-04 04:00:00,18.503,36.884,406.867,4.80325,2.0,2.0,2.0,2.0
2024-11-04 08:00:00,18.428,36.885,377.605,4.7860000000000005,2.0,2.0,2.0,2.0
2024-11-04 12:00:00,,,,4.889,,,,2.0
2024-11-04 16:00:00,18.695,36.922,390.409,4.8655,2.0,2.0,2.0,2.0
2024-11-04 20:00:00,18.804,37.022,400.072,4.803666666666667,2.0,2.0,2.0,2.0
2024-11-05 00:00:00,18.78,37.053,403.676,4.7302,2.0,2.0,2.0,2.0
2024-11-05 04:00:00,18.858,37.114,409.646,4.7015,2.0,2.0,2.0,2.0
2024-11-05 08:00:00,18.812,37.147,368.819,4.74025,2.0,2.0,2.0,2.0
2024-11-05 12:00:00,18.712,37.077,366.223,4.792,2.0,2.0,2.0,2.0
2024-11-05 16:00:00,18.891,37.134,396.39,4.753666666666667,2.0,2.0,2.0,2.0
2024-11-05 20:00:00,18.73,37.11,403.754,,2.0,2.0,2.0,
2024-11-06 00:00:00,18.669,37.148,404.005,4.7466,2.0,2.0,2.0,2.0
2024-11-06 04:00:00,18.62,37.093,398.275,4.766,2.0,2.0,2.0,2.0
2024-11-06 08:00:00,18.706,37.094,368.996,,2.0,2.0,2.0,
2024-11-06 12:00:00,18.793,37.101,353.892,4.667,2.0,2.0,2.0,2.0
2024-11-06 16:00:00,18.766,37.101,385.175,4.78,2.0,2.0,2.0,2.0
2024-11-06 20:00:00,18.69,37.099,392.992,4.784,2.0,2.0,2.0,2.0
2024-11-07 00:00:00,18.541,37.095,394.264,4.800333333333334,2.0,2.0,2.0,2.0
2024-11-07 04:00:00,18.375,37.084,394.677,4.809,2.0,2.0,2.0,2.0
2024-11-07 08:00:00,18.371,37.09,371.613,,2.0,2.0,2.0,
2024-11-07 12:00:00,18.367,37.102,364.116,,2.0,2.0,2.0,
2024-11-07 16:00:00,18.363,37.114,391.048,,2.0,2.0,2.0,
2024-11-07 20:00:00,18.36,37.126,405.178,,2.0,2.0,2.0,
2024-11-08 00:00:00,18.356,37.138,408.154,,2.0,2.0,2.0,
2024-11-08 04:00:00,18.353,37.15,398.849,,2.0,2.0,2.0,
2024-11-08 08:00:00,18.349,37.162,384.798,,2.0,2.0,2.0,
2024-11-08 12:00:00,18.345,37.174,368.455,,2.0,2.0,2.0,
2024-11-08 16:00:00,18.342,37.186,390.007,,2.0,2.0,2.0,
2024-11-08 20:00:00,18.338,37.198,393.345,4.772,2.0,2.0,2.0,2.0
2024-11-09 00:00:00,18.328,37.197,391.617,4.7806,2.0,2.0,2.0,2.0
2024-11-09 04:00:00,18.452,37.258,387.846,4.799,2.0,2.0,2.0,2.0
2024-11-09 08:00:00,18.677,37.333,353.971,4.80925,2.0,2.0,2.0,2.0
2024-11-09 12:00:00,18.571,37.271,353.203,4.829,2.0,2.0,2.0,2.0
2024-11-09 16:00:00,18.686,37.262,381.709,4.77975,2.0,2.0,2.0,2.0
2024-11-09 20:00:00,18.536,37.26,387.257,4.8035,2.0,2.0,2.0,2.0
2024-11-10 00:00:00,18.328,37.241,389.75,4.7856,2.0,2.0,2.0,2.0
2024-11-10 04:00:00,18.289,37.267,385.556,4.80375,2.0,2.0,2.0,2.0
2024-11-10 08:00:00,18.306,37.299,362.923,4.84,2.0,2.0,2.0,2.0
2024-11-10 12:00:00,18.068,37.255,359.589,4.870749999999999,2.0,2.0,2.0,2.0
2024-11-10 16:00:00,18.072,37.205,385.362,4.83075,2.0,2.0,2.0,2.0
2024-11-10 20:00:00,17.913,37.194,386.943,4.822,2.0,2.0,2.0,2.0
2024-11-11 00:00:00,17.826,37.194,386.687,4.8176000000000005,2.0,2.0,2.0,2.0
2024-11-11 04:00:00,17.739,37.184,391.028,4.77425,2.0,2.0,2.0,2.0
2024-11-11 08:00:00,17.846,37.253,371.708,4.8185,2.0,2.0,2.0,2.0
2024-11-11 12:00:00,17.732,37.24,365.099,4.86375,2.0,2.0,2.0,2.0
2024-11-11 16:00:00,17.401,37.209,383.182,4.9235,2.0,2.0,2.0,2.0
2024-11-11 20:00:00,17.555,37.274,382.171,4.85,2.0,2.0,2.0,2.0
2024-11-12 00:00:00,17.907,37.333,386.028,4.8229999999999995,2.0,2.0,2.0,2.0
2024-11-12 04:00:00,18.049,37.355,386.737,4.82325,2.0,2.0,2.0,2.0
2024-11-12 08:00:00,17.616,37.269,352.741,4.88475,2.0,2.0,2.0,2.0
2024-11-12 12:00:00,17.415,37.324,356.226,4.865,2.0,2.0,2.0,2.0
2024-11-12 16:00:00,17.33,37.286,371.933,4.9485,2.0,2.0,2.0,2.0
2024-11-12 20:00:00,17.189,37.226,367.814,4.98125,2.0,2.0,2.0,2.0
2024-11-13 00:00:00,16.703,37.277,374.079,4.9888,2.0,2.0,2.0,2.0
2024-11-13 04:00:00,,,,4.94125,,,,2.0
2024-11-13 08:00:00,17.151,37.246,348.716,4.942,2.0,2.0,2.0,2.0
2024-11-13 12:00:00,17.167,37.254,343.324,4.924,2.0,2.0,2.0,2.0
2024-11-13 16:00:00,17.725,37.475,376.764,4.845000000000001,2.0,2.0,2.0,2.0
2024-11-13 20:00:00,,,,4.867,,,,2.0
2024-11-14 00:00:00,17.365,37.438,383.025,4.848,2.0,2.0,2.0,2.0
2024-11-14 04:00:00,17.157,37.425,374.58,4.854,2.0,2.0,2.0,2.0
2024-11-14 08:00:00,16.762,37.372,354.027,4.96,2.0,2.0,2.0,2.0
2024-11-14 12:00:00,16.506,37.347,346.946,4.9265,2.0,2.0,2.0,2.0
2024-11-14 16:00:00,16.521,37.332,371.849,4.6,2.0,2.0,2.0,2.0
2024-11-14 20:00:00,,,,4.9559999999999995,,,,2.0
2024-11-15 00:00:00,16.295,37.305,423.772,4.898,2.0,2.0,2.0,2.0
2024-11-15 04:00:00,16.256,37.3,376.485,4.9159999999999995,2.0,2.0,2.0,2.0
2024-11-15 08:00:00,16.27,37.295,353.369,4.99625,2.0,2.0,2.0,2.0
2024-11-15 12:00:00,16.294,37.292,350.501,5.042,2.0,2.0,2.0,2.0
2024-11-15 16:00:00,16.247,37.285,360.018,4.97025,2.0,2.0,2.0,2.0
2024-11-15 20:00:00,16.227,37.295,365.187,4.907666666666667,2.0,2.0,2.0,2.0
2024-11-16 00:00:00,16.126,37.328,368.611,4.9399999999999995,2.0,2.0,2.0,2.0
2024-11-16 04:00:00,16.161,37.327,365.231,5.00825,2.0,2.0,2.0,2.0
2024-11-16 08:00:00,16.113,37.344,352.788,5.013,2.0,2.0,2.0,2.0
2024-11-16 12:00:00,16.157,37.346,348.108,5.0555,2.0,2.0,2.0,2.0
2024-11-16 16:00:00,16.11,37.343,359.497,,2.0,2.0,2.0,
2024-11-16 20:00:00,16.035,37.344,362.632,,2.0,2.0,2.0,
2024-11-17 00:00:00,15.959,37.345,365.128,,2.0,2.0,2.0,
2024-11-17 04:00:00,15.884,37.346,363.944,4.804,2.0,2.0,2.0,2.0
2024-11-17 08:00:00,15.849,37.342,360.361,4.986666666666667,2.0,2.0,2.0,2.0
2024-11-17 12:00:00,15.977,37.36,342.086,4.9595,2.0,2.0,2.0,2.0
2024-11-17 16:00:00,15.926,37.36,357.26,4.973,2.0,2.0,2.0,2.0
2024-11-17 20:00:00,15.861,37.354,361.881,4.757,2.0,2.0,2.0,2.0
2024-11-18 00:00:00,15.841,37.358,364.982,4.506,2.0,2.0,2.0,2.0
2024-11-18 04:00:00,15.839,37.356,366.313,4.51,2.0,2.0,2.0,2.0
2024-11-18 08:00:00,15.826,37.359,360.067,4.292,2.0,2.0,2.0,2.0
2024-11-18 12:00:00,15.902,37.359,345.532,4.817,2.0,2.0,2.0,2.0
2024-11-18 16:00:00,15.871,37.36,356.161,,2.0,2.0,2.0,
2024-11-18 20:00:00,15.84,37.36,363.239,,2.0,2.0,2.0,
2024-11-19 00:00:00,15.81,37.361,366.94,3.977,2.0,2.0,2.0,2.0
2024-11-19 04:00:00,15.781,37.362,368.183,4.251,2.0,2.0,2.0,2.0
2024-11-19 08:00:00,15.761,37.359,366.803,,2.0,2.0,2.0,
2024-11-19 12:00:00,15.744,37.357,356.329,,2.0,2.0,2.0,
2024-11-19 16:00:00,15.726,37.354,361.637,,2.0,2.0,2.0,
2024-11-19 20:00:00,15.708,37.351,363.376,,2.0,2.0,2.0,
2024-11-20 00:00:00,15.691,37.348,366.2,,2.0,2.0,2.0,
2024-11-20 04:00:00,15.673,37.345,365.677,4.911,2.0,2.0,2.0,2.0
2024-11-20 08:00:00,15.668,37.351,363.435,4.9055,2.0,2.0,2.0,2.0
2024-11-20 12:00:00,15.664,37.357,359.214,4.873,2.0,2.0,2.0,2.0
2024-11-20 16:00:00,15.595,37.358,364.356,4.9239999999999995,2.0,2.0,2.0,2.0
2024-11-20 20:00:00,15.658,37.405,367.675,4.866666666666666,2.0,2.0,2.0,2.0
2024-11-21 00:00:00,15.484,37.374,365.732,4.9044,2.0,2.0,2.0,2.0
2024-11-21 04:00:00,15.288,37.357,362.179,4.941,2.0,2.0,2.0,2.0
2024-11-21 08:00:00,15.447,37.419,353.146,4.947666666666667,2.0,2.0,2.0,2.0
2024-11-21 12:00:00,15.392,37.412,341.08,4.9895,2.0,2.0,2.0,2.0
2024-11-21 16:00:00,15.199,37.37,358.603,4.983666666666667,2.0,2.0,2.0,2.0
2024-11-21 20:00:00,15.079,37.341,360.259,4.98825,2.0,2.0,2.0,2.0
2024-11-22 00:00:00,15.417,37.398,363.468,4.9835,2.0,2.0,2.0,2.0
2024-11-22 04:00:00,15.28,37.306,369.454,4.98725,2.0,2.0,2.0,2.0
2024-11-22 08:00:00,15.15,37.338,361.735,4.9712499999999995,2.0,2.0,2.0,2.0
2024-11-22 12:00:00,15.242,37.404,363.634,4.944999999999999,2.0,2.0,2.0,2.0
2024-11-22 16:00:00,15.127,37.392,364.048,4.956,2.0,2.0,2.0,2.0
2024-11-22 20:00:00,15.024,37.397,364.554,4.907333333333333,2.0,2.0,2.0,2.0
2024-11-23 00:00:00,14.948,37.401,365.889,4.83475,2.0,2.0,2.0,2.0
2024-11-23 04:00:00,14.861,37.385,365.577,4.797,2.0,2.0,2.0,2.0
2024-11-23 08:00:00,14.841,37.379,354.869,4.933,2.0,2.0,2.0,2.0
2024-11-23 12:00:00,14.862,37.381,350.847,4.933999999999999,2.0,2.0,2.0,2.0
2024-11-23 16:00:00,14.781,37.373,358.897,4.987,2.0,2.0,2.0,2.0
2024-11-23 20:00:00,14.694,37.368,362.221,4.96525,2.0,2.0,2.0,2.0
2024-11-24 00:00:00,14.647,37.37,362.251,,2.0,2.0,2.0,
2024-11-24 04:00:00,14.585,37.375,362.951,4.848,2.0,2.0,2.0,2.0
2024-11-24 08:00:00,14.592,37.369,353.537,4.837,2.0,2.0,2.0,2.0
2024-11-24 12:00:00,14.626,37.38,346.094,4.954000000000001,2.0,2.0,2.0,2.0
2024-11-24 16:00:00,14.656,37.399,354.667,4.9415,2.0,2.0,2.0,2.0
2024-11-24 20:00:00,14.511,37.381,356.953,4.974333333333333,2.0,2.0,2.0,2.0
2024-11-25 00:00:00,14.355,37.333,357.419,5.017,2.0,2.0,2.0,2.0
2024-11-25 04:00:00,14.364,37.351,358.401,4.67,2.0,2.0,2.0,2.0
2024-11-25 08:00:00,14.317,37.348,356.801,4.932,2.0,2.0,2.0,2.0
2024-11-25 12:00:00,14.319,37.337,346.953,4.967,2.0,2.0,2.0,2.0
2024-11-25 16:00:00,14.403,37.359,355.959,5.0135,2.0,2.0,2.0,2.0
2024-11-25 20:00:00,,,,4.984500000000001,,,,2.0
2024-11-26 00:00:00,14.607,37.421,382.714,4.9718,2.0,2.0,2.0,2.0
2024-11-26 04:00:00,14.649,37.432,364.127,4.932,2.0,2.0,2.0,2.0
2024-11-26 08:00:00,14.647,37.434,364.515,4.9635,2.0,2.0,2.0,2.0
2024-11-26 12:00:00,14.662,37.44,362.538,4.96,2.0,2.0,2.0,2.0
2024-11-26 16:00:00,14.83,37.466,363.795,4.949,2.0,2.0,2.0,2.0
2024-11-26 20:00:00,14.911,37.493,367.477,4.920249999999999,2.0,2.0,2.0,2.0
2024-11-27 00:00:00,14.978,37.51,370.526,4.9236,2.0,2.0,2.0,2.0
2024-11-27 04:00:00,15.021,37.446,371.607,4.9545,2.0,2.0,2.0,2.0
2024-11-27 08:00:00,14.738,37.394,367.399,4.9982500000000005,2.0,2.0,2.0,2.0
2024-11-27 12:00:00,14.677,37.431,361.661,5.008,2.0,2.0,2.0,2.0
2024-11-27 16:00:00,14.64,37.431,367.675,5.019,2.0,2.0,2.0,2.0
2024-11-27 20:00:00,14.667,37.333,371.719,4.99,2.0,2.0,2.0,2.0
2024-11-28 00:00:00,14.638,37.305,372.088,4.9886,2.0,2.0,2.0,2.0
2024-11-28 04:00:00,14.623,37.321,377.919,4.99325,2.0,2.0,2.0,2.0
2024-11-28 08:00:00,14.618,37.33,371.217,5.000249999999999,2.0,2.0,2.0,2.0
2024-11-28 12:00:00,14.698,37.364,366.279,4.9985,2.0,2.0,2.0,2.0
2024-11-28 16:00:00,14.744,37.39,367.068,5.0165,2.0,2.0,2.0,2.0
2024-11-28 20:00:00,14.687,37.38,371.188,4.9765,2.0,2.0,2.0,2.0
2024-11-29 00:00:00,14.661,37.393,375.172,4.962,2.0,2.0,2.0,2.0
2024-11-29 04:00:00,14.601,37.41,372.045,4.953333333333333,2.0,2.0,2.0,2.0
2024-11-29 08:00:00,14.612,37.416,374.383,4.9135,2.0,2.0,2.0,2.0
2024-11-29 12:00:00,14.618,37.407,366.873,4.9872499999999995,2.0,2.0,2.0,2.0
2024-11-29 16:00:00,14.594,37.413,370.212,4.954,2.0,2.0,2.0,2.0
2024-11-29 20:00:00,14.525,37.408,372.798,4.861750000000001,2.0,2.0,2.0,2.0
2024-11-30 00:00:00,14.452,37.408,375.724,4.9342,2.0,2.0,2.0,2.0
2024-11-30 04:00:00,14.431,37.413,375.646,4.9415,2.0,2.0,2.0,2.0
2024-11-30 08:00:00,14.42,37.424,371.816,4.958333333333333,2.0,2.0,2.0,2.0
2024-11-30 12:00:00,14.399,37.414,364.252,4.97525,2.0,2.0,2.0,2.0
2024-11-30 16:00:00,14.335,37.417,367.36,4.9505,2.0,2.0,2.0,2.0
2024-11-30 20:00:00,14.313,37.42,373.634,4.91125,2.0,2.0,2.0,2.0
2024-12-01 00:00:00,14.285,37.424,372.633,4.908,2.0,2.0,2.0,2.0
2024-12-01 04:00:00,14.265,37.435,371.019,4.9703333333333335,2.0,2.0,2.0,2.0
2024-12-01 08:00:00,14.266,37.481,376.56,5.075666666666667,2.0,2.0,2.0,2.0
2024-12-01 12:00:00,14.259,37.493,357.151,5.124333333333333,2.0,2.0,2.0,2.0
2024-12-01 16:00:00,14.158,37.483,364.778,5.144666666666667,2.0,2.0,2.0,2.0
2024-12-01 20:00:00,13.991,37.47,362.105,5.1615,2.0,2.0,2.0,2.0
2024-12-02 00:00:00,13.497,37.338,353.9,5.203333333333333,2.0,2.0,2.0,2.0
2024-12-02 04:00:00,13.425,37.342,354.599,5.2443333333333335,2.0,2.0,2.0,2.0
2024-12-02 08:00:00,13.334,37.375,345.783,5.290666666666667,2.0,2.0,2.0,2.0
2024-12-02 12:00:00,13.731,37.484,348.485,5.256333333333334,2.0,2.0,2.0,2.0
2024-12-02 16:00:00,13.971,37.556,358.901,5.2125,2.0,2.0,2.0,2.0
2024-12-02 20:00:00,13.908,37.565,363.259,5.249750000000001,2.0,2.0,2.0,2.0
2024-12-03 00:00:00,13.289,37.472,363.912,5.249,2.0,2.0,2.0,2.0
2024-12-03 04:00:00,13.761,37.573,362.256,5.250333333333333,2.0,2.0,2.0,2.0
2024-12-03 08:00:00,13.868,37.565,360.093,5.146,2.0,2.0,2.0,2.0
2024-12-03 12:00:00,14.472,37.663,352.208,5.085,2.0,2.0,2.0,2.0
2024-12-03 16:00:00,14.493,37.69,365.391,5.167999999999999,2.0,2.0,2.0,2.0
2024-12-03 20:00:00,14.377,37.689,364.204,5.164,2.0,2.0,2.0,2.0
2024-12-04 00:00:00,14.24,37.674,364.847,5.154,2.0,2.0,2.0,2.0
2024-12-04 04:00:00,14.202,37.679,365.421,5.132,2.0,2.0,2.0,2.0
2024-12-04 08:00:00,14.088,37.676,358.106,5.134,2.0,2.0,2.0,2.0
2024-12-04 12:00:00,13.857,37.671,347.264,5.188,2.0,2.0,2.0,2.0
2024-12-04 16:00:00,13.567,37.635,354.959,5.275,2.0,2.0,2.0,2.0
2024-12-04 20:00:00,13.299,37.569,353.774,5.329000000000001,2.0,2.0,2.0,2.0
2024-12-05 00:00:00,13.335,37.543,356.146,5.295249999999999,2.0,2.0,2.0,2.0
2024-12-05 04:00:00,13.444,37.575,360.744,5.269,2.0,2.0,2.0,2.0
2024-12-05 08:00:00,13.496,37.607,352.456,5.3100000000000005,2.0,2.0,2.0,2.0
2024-12-05 12:00:00,13.501,37.664,348.231,5.325,2.0,2.0,2.0,2.0
2024-12-05 16:00:00,13.473,37.669,353.579,5.325,2.0,2.0,2.0,2.0
2024-12-05 20:00:00,13.461,37.663,357.604,5.3356666666666674,2.0,2.0,2.0,2.0
2024-12-06 00:00:00,13.329,37.664,358.466,5.3149999999999995,2.0,2.0,2.0,2.0
2024-12-06 04:00:00,13.276,37.653,357.843,5.30675,2.0,2.0,2.0,2.0
2024-12-06 08:00:00,12.952,37.599,351.499,5.30825,2.0,2.0,2.0,2.0
2024-12-06 12:00:00,13.63,37.703,350.603,5.34075,2.0,2.0,2.0,2.0
2024-12-06 16:00:00,13.828,37.729,355.252,5.29025,2.0,2.0,2.0,2.0
2024-12-06 20:00:00,14.178,37.756,361.73,5.20825,2.0,2.0,2.0,2.0
2024-12-07 00:00:00,14.326,37.756,364.652,5.1708,2.0,2.0,2.0,2.0
2024-12-07 04:00:00,14.28,37.751,366.347,5.16225,2.0,2.0,2.0,2.0
2024-12-07 08:00:00,14.193,37.736,366.406,5.1827499999999995,2.0,2.0,2.0,2.0
2024-12-07 12:00:00,14.333,37.738,358.1,5.199,2.0,2.0,2.0,2.0
2024-12-07 16:00:00,14.234,37.733,361.36,5.204000000000001,2.0,2.0,2.0,2.0
2024-12-07 20:00:00,14.241,37.748,362.743,5.22425,2.0,2.0,2.0,2.0
2024-12-08 00:00:00,14.254,37.75,364.834,5.2225,2.0,2.0,2.0,2.0
2024-12-08 04:00:00,14.216,37.745,363.532,5.194,2.0,2.0,2.0,2.0
2024-12-08 08:00:00,14.084,37.747,362.496,5.174333333333333,2.0,2.0,2.0,2.0
2024-12-08 12:00:00,14.043,37.73,362.228,5.174,2.0,2.0,2.0,2.0
2024-12-08 16:00:00,13.878,37.732,365.509,5.206666666666667,2.0,2.0,2.0,2.0
2024-12-08 20:00:00,13.832,37.741,360.317,5.255,2.0,2.0,2.0,2.0
2024-12-09 00:00:00,13.616,37.737,360.034,5.251,2.0,2.0,2.0,2.0
2024-12-09 04:00:00,13.411,37.734,359.276,5.298333333333333,2.0,2.0,2.0,2.0
2024-12-09 08:00:00,13.273,37.76,358.028,5.306,2.0,2.0,2.0,2.0
2024-12-09 12:00:00,13.108,37.761,350.313,5.327999999999999,2.0,2.0,2.0,2.0
2024-12-09 16:00:00,13.186,37.776,355.65,5.32,2.0,2.0,2.0,2.0
2024-12-09 20:00:00,12.979,37.766,352.228,5.333333333333333,2.0,2.0,2.0,2.0
2024-12-10 00:00:00,12.872,37.777,354.658,5.3725000000000005,2.0,2.0,2.0,2.0
2024-12-10 04:00:00,12.695,37.771,352.957,5.3740000000000006,2.0,2.0,2.0,2.0
2024-12-10 08:00:00,12.618,37.769,349.03,5.384,2.0,2.0,2.0,2.0
2024-12-10 12:00:00,12.54,37.777,341.535,5.4275,2.0,2.0,2.0,2.0
2024-12-10 16:00:00,12.506,37.784,350.634,5.444,2.0,2.0,2.0,2.0
2024-12-10 20:00:00,12.194,37.77,348.233,5.4755,2.0,2.0,2.0,2.0
2024-12-11 00:00:00,12.136,37.781,346.094,5.493333333333333,2.0,2.0,2.0,2.0
2024-12-11 04:00:00,12.062,37.789,346.026,5.475333333333334,2.0,2.0,2.0,2.0
2024-12-11 08:00:00,12.169,37.792,342.312,5.4425,2.0,2.0,2.0,2.0
2024-12-11 12:00:00,13.74,37.892,346.933,5.3055,2.0,2.0,2.0,2.0
2024-12-11 16:00:00,13.915,37.904,354.95,5.267,2.0,2.0,2.0,2.0
2024-12-11 20:00:00,13.499,37.888,355.641,5.3614999999999995,2.0,2.0,2.0,2.0
2024-12-12 00:00:00,13.177,37.858,356.792,5.3655,2.0,2.0,2.0,2.0
2024-12-12 04:00:00,12.979,37.857,354.921,5.3725000000000005,2.0,2.0,2.0,2.0
2024-12-12 08:00:00,12.962,37.849,351.394,5.323499999999999,2.0,2.0,2.0,2.0
2024-12-12 12:00:00,13.5,37.877,351.423,5.344,2.0,2.0,2.0,2.0
2024-12-12 16:00:00,13.573,37.883,357.925,5.318,2.0,2.0,2.0,2.0
2024-12-12 20:00:00,13.631,37.882,358.096,,2.0,2.0,2.0,
2024-12-13 00:00:00,13.708,37.883,359.261,5.269666666666667,2.0,2.0,2.0,2.0
2024-12-13 04:00:00,13.712,37.911,356.244,5.234,2.0,2.0,2.0,2.0
2024-12-13 08:00:00,13.781,37.916,359.996,,2.0,2.0,2.0,
2024-12-13 12:00:00,13.71,37.909,356.253,5.258,2.0,2.0,2.0,2.0
2024-12-13 16:00:00,13.654,37.91,361.408,5.277,2.0,2.0,2.0,2.0
2024-12-13 20:00:00,13.457,37.892,357.492,5.34,2.0,2.0,2.0,2.0
2024-12-14 00:00:00,13.325,37.881,354.091,5.29,2.0,2.0,2.0,2.0
2024-12-14 04:00:00,13.446,37.894,358.275,5.256,2.0,2.0,2.0,2.0
2024-12-14 08:00:00,13.59,37.906,359.163,5.217,2.0,2.0,2.0,2.0
2024-12-14 12:00:00,13.627,37.91,351.261,5.2855,2.0,2.0,2.0,2.0
2024-12-14 16:00:00,13.676,37.918,357.521,5.22625,2.0,2.0,2.0,2.0
2024-12-14 20:00:00,13.628,37.917,361.739,5.25125,2.0,2.0,2.0,2.0
2024-12-15 00:00:00,13.558,37.915,361.701,5.1365,2.0,2.0,2.0,2.0
2024-12-15 04:00:00,13.481,37.903,360.179,5.185,2.0,2.0,2.0,2.0
2024-12-15 08:00:00,13.488,37.913,356.04,5.185666666666666,2.0,2.0,2.0,2.0
2024-12-15 12:00:00,13.677,37.925,351.52,5.274666666666667,2.0,2.0,2.0,2.0
2024-12-15 16:00:00,13.596,37.937,350.674,5.262666666666667,2.0,2.0,2.0,2.0
2024-12-15 20:00:00,13.554,37.923,354.239,5.2545,2.0,2.0,2.0,2.0
2024-12-16 00:00:00,13.547,37.927,356.138,5.232666666666667,2.0,2.0,2.0,2.0
2024-12-16 04:00:00,13.541,37.929,355.845,5.1899999999999995,2.0,2.0,2.0,2.0
2024-12-16 08:00:00,13.549,37.93,356.43,5.188000000000001,2.0,2.0,2.0,2.0
2024-12-16 12:00:00,13.607,37.933,349.365,5.289,2.0,2.0,2.0,2.0
2024-12-16 16:00:00,13.596,37.936,98.465,,2.0,2.0,3.0,
2024-12-16 20:00:00,13.559,37.936,246.701,,2.0,2.0,3.0,
2024-12-17 00:00:00,13.523,37.936,581.394,,2.0,2.0,3.0,
2024-12-17 04:00:00,13.486,37.935,1235.764,,2.0,2.0,3.0,
2024-12-17 08:00:00,13.45,37.935,1204.086,,2.0,2.0,3.0,
2024-12-17 12:00:00,13.413,37.935,14.774,,2.0,2.0,3.0,
2024-12-17 16:00:00,13.377,37.935,10.992,,2.0,2.0,3.0,
2024-12-17 20:00:00,,,,5.3549999999999995,,,,2.0
2024-12-18 00:00:00,13.268,37.937,55.221,5.3804,2.0,2.0,3.0,2.0
2024-12-18 04:00:00,13.238,37.937,118.274,5.36975,2.0,2.0,3.0,2.0
2024-12-18 08:00:00,13.277,37.94,198.832,5.34825,2.0,2.0,3.0,2.0
2024-12-18 12:00:00,13.302,37.941,36.88,5.373333333333334,2.0,2.0,3.0,2.0
2024-12-18 16:00:00,13.296,37.946,36.466,5.38,2.0,2.0,3.0,2.0
2024-12-18 20:00:00,13.3,37.946,87.181,5.369,2.0,2.0,3.0,2.0
2024-12-19 00:00:00,13.257,37.945,189.919,5.245,2.0,2.0,3.0,2.0
2024-12-19 04:00:00,13.237,37.945,405.047,5.2749999999999995,2.0,2.0,3.0,2.0
2024-12-19 08:00:00,13.223,37.945,514.234,5.2625,2.0,2.0,3.0,2.0
2024-12-19 12:00:00,13.199,37.944,41.572,5.32525,2.0,2.0,3.0,2.0
2024-12-19 16:00:00,13.181,37.94,28.892,5.2860000000000005,2.0,2.0,3.0,2.0
2024-12-19 20:00:00,13.161,37.931,67.612,5.3066666666666675,2.0,2.0,3.0,2.0
2024-12-20 00:00:00,13.042,37.803,185.914,5.35075,2.0,2.0,3.0,2.0
2024-12-20 04:00:00,13.042,37.837,574.842,5.353,2.0,2.0,3.0,2.0
2024-12-20 08:00:00,12.986,37.791,957.178,5.340333333333334,2.0,2.0,3.0,2.0
2024-12-20 12:00:00,13.017,37.832,82.74,5.3215,2.0,2.0,3.0,2.0
